Module	Section	Sample Name	Source
Bowtie 2 / HiSAT2	all_sections	SRR12223735_SRP271933_Undaria_pinnatifida_individual_13_1987-08-14_INTRO_NZ_Well1987_1_New_Zealand	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223735_SRP271933_Undaria_pinnatifida_individual_13_1987-08-14_INTRO_NZ_Well1987_1_New_Zealand.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223704_SRP271933_Undaria_pinnatifida_individual_41_2018-01-04_NAT_Kr_Goseong_5_South_Korea	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223704_SRP271933_Undaria_pinnatifida_individual_41_2018-01-04_NAT_Kr_Goseong_5_South_Korea.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223703_SRP271933_Undaria_pinnatifida_individual_6_2016-04-05_INTRO_Fr_Thau_1_France	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223703_SRP271933_Undaria_pinnatifida_individual_6_2016-04-05_INTRO_Fr_Thau_1_France.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223725_SRP271933_Undaria_pinnatifida_individual_22_2015-01-23_CUL_Kr_Wando2015_1_South_Korea	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223725_SRP271933_Undaria_pinnatifida_individual_22_2015-01-23_CUL_Kr_Wando2015_1_South_Korea.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223729_SRP271933_Undaria_pinnatifida_individual_19_2017-01-09_INTRO_NZ_Well2017_5_New_Zealand	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223729_SRP271933_Undaria_pinnatifida_individual_19_2017-01-09_INTRO_NZ_Well2017_5_New_Zealand.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223730_SRP271933_Undaria_pinnatifida_individual_18_2017-01-09_INTRO_NZ_Well2017_4_New_Zealand	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223730_SRP271933_Undaria_pinnatifida_individual_18_2017-01-09_INTRO_NZ_Well2017_4_New_Zealand.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223723_SRP271933_Undaria_pinnatifida_individual_24_2015-01-23_CUL_Kr_Wando2015_3_South_Korea	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223723_SRP271933_Undaria_pinnatifida_individual_24_2015-01-23_CUL_Kr_Wando2015_3_South_Korea.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223734_SRP271933_Undaria_pinnatifida_individual_14_1987-08-14_INTRO_NZ_Well1987_2_New_Zealand	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223734_SRP271933_Undaria_pinnatifida_individual_14_1987-08-14_INTRO_NZ_Well1987_2_New_Zealand.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223719_SRP271933_Undaria_pinnatifida_individual_28_2017-04-04_CUL_Kr_Wando2017_3_South_Korea	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223719_SRP271933_Undaria_pinnatifida_individual_28_2017-04-04_CUL_Kr_Wando2017_3_South_Korea.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223713_SRP271933_Undaria_pinnatifida_individual_33_2017-12-19_NAT_Kr_Tongyeong_2_South_Korea	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223713_SRP271933_Undaria_pinnatifida_individual_33_2017-12-19_NAT_Kr_Tongyeong_2_South_Korea.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223736_SRP271933_Undaria_pinnatifida_individual_12_2016-01-12_INTRO_NZ_Lyall_2_New_Zealand	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223736_SRP271933_Undaria_pinnatifida_individual_12_2016-01-12_INTRO_NZ_Lyall_2_New_Zealand.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223731_SRP271933_Undaria_pinnatifida_individual_17_2017-01-09_INTRO_NZ_Well2017_3_New_Zealand	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223731_SRP271933_Undaria_pinnatifida_individual_17_2017-01-09_INTRO_NZ_Well2017_3_New_Zealand.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223709_SRP271933_Undaria_pinnatifida_individual_37_2018-01-04_NAT_Kr_Goseong_1_South_Korea	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223709_SRP271933_Undaria_pinnatifida_individual_37_2018-01-04_NAT_Kr_Goseong_1_South_Korea.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223720_SRP271933_Undaria_pinnatifida_individual_27_2017-04-04_CUL_Kr_Wando2017_2_South_Korea	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223720_SRP271933_Undaria_pinnatifida_individual_27_2017-04-04_CUL_Kr_Wando2017_2_South_Korea.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223727_SRP271933_Undaria_pinnatifida_individual_3_2016-04-19_INTRO_Fr_Roscoff_3_France	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223727_SRP271933_Undaria_pinnatifida_individual_3_2016-04-19_INTRO_Fr_Roscoff_3_France.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223726_SRP271933_Undaria_pinnatifida_individual_21_2017-01-09_INTRO_NZ_Well2017_7_New_Zealand	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223726_SRP271933_Undaria_pinnatifida_individual_21_2017-01-09_INTRO_NZ_Well2017_7_New_Zealand.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223702_SRP271933_Undaria_pinnatifida_individual_7_2016-04-05_INTRO_Fr_Thau_2_France	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223702_SRP271933_Undaria_pinnatifida_individual_7_2016-04-05_INTRO_Fr_Thau_2_France.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223701_SRP271933_Undaria_pinnatifida_individual_8_2016-04-05_INTRO_Fr_Thau_3_France	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223701_SRP271933_Undaria_pinnatifida_individual_8_2016-04-05_INTRO_Fr_Thau_3_France.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223738_SRP271933_Undaria_pinnatifida_individual_2_2016-04-19_INTRO_Fr_Roscoff_2_France	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223738_SRP271933_Undaria_pinnatifida_individual_2_2016-04-19_INTRO_Fr_Roscoff_2_France.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12750384_SRP271933_Undaria_pinnatifida__2015-01-23_Undaria_pinnatifida_gDNA_GCCAAT_L007_South_Korea	/scratch/mharden/undaria_variation/bowtie2logs/SRR12750384_SRP271933_Undaria_pinnatifida__2015-01-23_Undaria_pinnatifida_gDNA_GCCAAT_L007_South_Korea.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223733_SRP271933_Undaria_pinnatifida_individual_15_2017-01-09_INTRO_NZ_Well2017_1_New_Zealand	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223733_SRP271933_Undaria_pinnatifida_individual_15_2017-01-09_INTRO_NZ_Well2017_1_New_Zealand.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223708_SRP271933_Undaria_pinnatifida_individual_38_2018-01-04_NAT_Kr_Goseong_2_South_Korea	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223708_SRP271933_Undaria_pinnatifida_individual_38_2018-01-04_NAT_Kr_Goseong_2_South_Korea.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223732_SRP271933_Undaria_pinnatifida_individual_16_2017-01-09_INTRO_NZ_Well2017_2_New_Zealand	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223732_SRP271933_Undaria_pinnatifida_individual_16_2017-01-09_INTRO_NZ_Well2017_2_New_Zealand.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223711_SRP271933_Undaria_pinnatifida_individual_35_2017-12-19_NAT_Kr_Tongyeong_4_South_Korea	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223711_SRP271933_Undaria_pinnatifida_individual_35_2017-12-19_NAT_Kr_Tongyeong_4_South_Korea.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223706_SRP271933_Undaria_pinnatifida_individual_40_2018-01-04_NAT_Kr_Goseong_4_South_Korea	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223706_SRP271933_Undaria_pinnatifida_individual_40_2018-01-04_NAT_Kr_Goseong_4_South_Korea.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223716_SRP271933_Undaria_pinnatifida_individual_4_2016-04-19_INTRO_Fr_Roscoff_4_France	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223716_SRP271933_Undaria_pinnatifida_individual_4_2016-04-19_INTRO_Fr_Roscoff_4_France.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223721_SRP271933_Undaria_pinnatifida_individual_26_2017-04-04_CUL_Kr_Wando2017_1_South_Korea	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223721_SRP271933_Undaria_pinnatifida_individual_26_2017-04-04_CUL_Kr_Wando2017_1_South_Korea.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223700_SRP271933_Undaria_pinnatifida_individual_9_2016-04-05_INTRO_Fr_Thau_4_France	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223700_SRP271933_Undaria_pinnatifida_individual_9_2016-04-05_INTRO_Fr_Thau_4_France.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223710_SRP271933_Undaria_pinnatifida_individual_36_2017-12-19_NAT_Kr_Tongyeong_5_South_Korea	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223710_SRP271933_Undaria_pinnatifida_individual_36_2017-12-19_NAT_Kr_Tongyeong_5_South_Korea.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223714_SRP271933_Undaria_pinnatifida_individual_32_2017-12-19_NAT_Kr_Tongyeong_1_South_Korea	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223714_SRP271933_Undaria_pinnatifida_individual_32_2017-12-19_NAT_Kr_Tongyeong_1_South_Korea.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223728_SRP271933_Undaria_pinnatifida_individual_20_2017-01-09_INTRO_NZ_Well2017_6_New_Zealand	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223728_SRP271933_Undaria_pinnatifida_individual_20_2017-01-09_INTRO_NZ_Well2017_6_New_Zealand.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223705_SRP271933_Undaria_pinnatifida_individual_5_2016-04-19_INTRO_Fr_Roscoff_5_France	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223705_SRP271933_Undaria_pinnatifida_individual_5_2016-04-19_INTRO_Fr_Roscoff_5_France.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223724_SRP271933_Undaria_pinnatifida_individual_23_2015-01-23_CUL_Kr_Wando2015_2_South_Korea	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223724_SRP271933_Undaria_pinnatifida_individual_23_2015-01-23_CUL_Kr_Wando2015_2_South_Korea.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223715_SRP271933_Undaria_pinnatifida_individual_31_2017-04-04_CUL_Kr_Wando2017_6_South_Korea	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223715_SRP271933_Undaria_pinnatifida_individual_31_2017-04-04_CUL_Kr_Wando2017_6_South_Korea.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223718_SRP271933_Undaria_pinnatifida_individual_29_2017-04-04_CUL_Kr_Wando2017_4_South_Korea	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223718_SRP271933_Undaria_pinnatifida_individual_29_2017-04-04_CUL_Kr_Wando2017_4_South_Korea.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223707_SRP271933_Undaria_pinnatifida_individual_39_2018-01-04_NAT_Kr_Goseong_3_South_Korea	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223707_SRP271933_Undaria_pinnatifida_individual_39_2018-01-04_NAT_Kr_Goseong_3_South_Korea.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223739_SRP271933_Undaria_pinnatifida_individual_1_2016-04-19_INTRO_Fr_Roscoff_1_France	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223739_SRP271933_Undaria_pinnatifida_individual_1_2016-04-19_INTRO_Fr_Roscoff_1_France.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223699_SRP271933_Undaria_pinnatifida_individual_10_2016-04-05_INTRO_Fr_Thau_5_France	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223699_SRP271933_Undaria_pinnatifida_individual_10_2016-04-05_INTRO_Fr_Thau_5_France.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223717_SRP271933_Undaria_pinnatifida_individual_30_2017-04-04_CUL_Kr_Wando2017_5_South_Korea	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223717_SRP271933_Undaria_pinnatifida_individual_30_2017-04-04_CUL_Kr_Wando2017_5_South_Korea.bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223712bowtie2	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223712bowtie2.out
Bowtie 2 / HiSAT2	all_sections	SRR12223722_SRP271933_Undaria_pinnatifida_individual_25_2015-01-23_CUL_Kr_Wando2015_4_South_Korea	/scratch/mharden/undaria_variation/bowtie2logs/SRR12223722_SRP271933_Undaria_pinnatifida_individual_25_2015-01-23_CUL_Kr_Wando2015_4_South_Korea.bowtie2.out
FastQC	all_sections	SRR12223737_SRP271933_Undaria_pinnatifida_individual_11_2016-01-12_INTRO_NZ_Lyall_1_New_Zealand_1	/scratch/mharden/undaria_variation/wgs/SRR12223737_SRP271933_Undaria_pinnatifida_individual_11_2016-01-12_INTRO_NZ_Lyall_1_New_Zealand_1_fastqc.zip
FastQC	all_sections	SRR12223737_SRP271933_Undaria_pinnatifida_individual_11_2016-01-12_INTRO_NZ_Lyall_1_New_Zealand_2	/scratch/mharden/undaria_variation/wgs/SRR12223737_SRP271933_Undaria_pinnatifida_individual_11_2016-01-12_INTRO_NZ_Lyall_1_New_Zealand_2_fastqc.zip
FastQC	all_sections	SRR12223737_SRP271933_Undaria_pinnatifida_individual_11_2016-01-12_INTRO_NZ_Lyall_1_New_Zealand_1_U	/scratch/mharden/undaria_variation/wgs/SRR12223737_SRP271933_Undaria_pinnatifida_individual_11_2016-01-12_INTRO_NZ_Lyall_1_New_Zealand_1_U_fastqc.zip
FastQC	all_sections	SRR12223737_SRP271933_Undaria_pinnatifida_individual_11_2016-01-12_INTRO_NZ_Lyall_1_New_Zealand_2_U	/scratch/mharden/undaria_variation/wgs/SRR12223737_SRP271933_Undaria_pinnatifida_individual_11_2016-01-12_INTRO_NZ_Lyall_1_New_Zealand_2_U_fastqc.zip
FastQC	all_sections	SRR12223736_SRP271933_Undaria_pinnatifida_individual_12_2016-01-12_INTRO_NZ_Lyall_2_New_Zealand_2	/scratch/mharden/undaria_variation/fastqc/SRR12223736_SRP271933_Undaria_pinnatifida_individual_12_2016-01-12_INTRO_NZ_Lyall_2_New_Zealand_2_fastqc.zip
FastQC	all_sections	SRR12223715_SRP271933_Undaria_pinnatifida_individual_31_2017-04-04_CUL_Kr_Wando2017_6_South_Korea_1	/scratch/mharden/undaria_variation/fastqc/SRR12223715_SRP271933_Undaria_pinnatifida_individual_31_2017-04-04_CUL_Kr_Wando2017_6_South_Korea_1_fastqc.zip
FastQC	all_sections	SRR12223719_SRP271933_Undaria_pinnatifida_individual_28_2017-04-04_CUL_Kr_Wando2017_3_South_Korea_2	/scratch/mharden/undaria_variation/fastqc/SRR12223719_SRP271933_Undaria_pinnatifida_individual_28_2017-04-04_CUL_Kr_Wando2017_3_South_Korea_2_fastqc.zip
FastQC	all_sections	SRR12223738_SRP271933_Undaria_pinnatifida_individual_2_2016-04-19_INTRO_Fr_Roscoff_2_France_2	/scratch/mharden/undaria_variation/fastqc/SRR12223738_SRP271933_Undaria_pinnatifida_individual_2_2016-04-19_INTRO_Fr_Roscoff_2_France_2_fastqc.zip
FastQC	all_sections	SRR12223735_SRP271933_Undaria_pinnatifida_individual_13_1987-08-14_INTRO_NZ_Well1987_1_New_Zealand_1	/scratch/mharden/undaria_variation/fastqc/SRR12223735_SRP271933_Undaria_pinnatifida_individual_13_1987-08-14_INTRO_NZ_Well1987_1_New_Zealand_1_fastqc.zip
FastQC	all_sections	SRR12223712_SRP271933_Undaria_pinnatifida_individual_34_2017-12-19_NAT_Kr_Tongyeong_3_South_Korea_2	/scratch/mharden/undaria_variation/fastqc/SRR12223712_SRP271933_Undaria_pinnatifida_individual_34_2017-12-19_NAT_Kr_Tongyeong_3_South_Korea_2_fastqc.zip
FastQC	all_sections	SRR12223722_SRP271933_Undaria_pinnatifida_individual_25_2015-01-23_CUL_Kr_Wando2015_4_South_Korea_2	/scratch/mharden/undaria_variation/fastqc/SRR12223722_SRP271933_Undaria_pinnatifida_individual_25_2015-01-23_CUL_Kr_Wando2015_4_South_Korea_2_fastqc.zip
FastQC	all_sections	SRR12223708_SRP271933_Undaria_pinnatifida_individual_38_2018-01-04_NAT_Kr_Goseong_2_South_Korea_1	/scratch/mharden/undaria_variation/fastqc/SRR12223708_SRP271933_Undaria_pinnatifida_individual_38_2018-01-04_NAT_Kr_Goseong_2_South_Korea_1_fastqc.zip
FastQC	all_sections	SRR12223711_SRP271933_Undaria_pinnatifida_individual_35_2017-12-19_NAT_Kr_Tongyeong_4_South_Korea_1	/scratch/mharden/undaria_variation/fastqc/SRR12223711_SRP271933_Undaria_pinnatifida_individual_35_2017-12-19_NAT_Kr_Tongyeong_4_South_Korea_1_fastqc.zip
FastQC	all_sections	SRR12223714_SRP271933_Undaria_pinnatifida_individual_32_2017-12-19_NAT_Kr_Tongyeong_1_South_Korea_1	/scratch/mharden/undaria_variation/fastqc/SRR12223714_SRP271933_Undaria_pinnatifida_individual_32_2017-12-19_NAT_Kr_Tongyeong_1_South_Korea_1_fastqc.zip
FastQC	all_sections	SRR12223721_SRP271933_Undaria_pinnatifida_individual_26_2017-04-04_CUL_Kr_Wando2017_1_South_Korea_1	/scratch/mharden/undaria_variation/fastqc/SRR12223721_SRP271933_Undaria_pinnatifida_individual_26_2017-04-04_CUL_Kr_Wando2017_1_South_Korea_1_fastqc.zip
FastQC	all_sections	SRR12223728_SRP271933_Undaria_pinnatifida_individual_20_2017-01-09_INTRO_NZ_Well2017_6_New_Zealand_1	/scratch/mharden/undaria_variation/fastqc/SRR12223728_SRP271933_Undaria_pinnatifida_individual_20_2017-01-09_INTRO_NZ_Well2017_6_New_Zealand_1_fastqc.zip
FastQC	all_sections	SRR12223724_SRP271933_Undaria_pinnatifida_individual_23_2015-01-23_CUL_Kr_Wando2015_2_South_Korea_1	/scratch/mharden/undaria_variation/fastqc/SRR12223724_SRP271933_Undaria_pinnatifida_individual_23_2015-01-23_CUL_Kr_Wando2015_2_South_Korea_1_fastqc.zip
FastQC	all_sections	SRR12223734_SRP271933_Undaria_pinnatifida_individual_14_1987-08-14_INTRO_NZ_Well1987_2_New_Zealand_1	/scratch/mharden/undaria_variation/fastqc/SRR12223734_SRP271933_Undaria_pinnatifida_individual_14_1987-08-14_INTRO_NZ_Well1987_2_New_Zealand_1_fastqc.zip
FastQC	all_sections	SRR12223706_SRP271933_Undaria_pinnatifida_individual_40_2018-01-04_NAT_Kr_Goseong_4_South_Korea_2	/scratch/mharden/undaria_variation/fastqc/SRR12223706_SRP271933_Undaria_pinnatifida_individual_40_2018-01-04_NAT_Kr_Goseong_4_South_Korea_2_fastqc.zip
FastQC	all_sections	SRR12223732_SRP271933_Undaria_pinnatifida_individual_16_2017-01-09_INTRO_NZ_Well2017_2_New_Zealand_1	/scratch/mharden/undaria_variation/fastqc/SRR12223732_SRP271933_Undaria_pinnatifida_individual_16_2017-01-09_INTRO_NZ_Well2017_2_New_Zealand_1_fastqc.zip
FastQC	all_sections	SRR12223702_SRP271933_Undaria_pinnatifida_individual_7_2016-04-05_INTRO_Fr_Thau_2_France_1	/scratch/mharden/undaria_variation/fastqc/SRR12223702_SRP271933_Undaria_pinnatifida_individual_7_2016-04-05_INTRO_Fr_Thau_2_France_1_fastqc.zip
FastQC	all_sections	SRR12223704_SRP271933_Undaria_pinnatifida_individual_41_2018-01-04_NAT_Kr_Goseong_5_South_Korea_1	/scratch/mharden/undaria_variation/fastqc/SRR12223704_SRP271933_Undaria_pinnatifida_individual_41_2018-01-04_NAT_Kr_Goseong_5_South_Korea_1_fastqc.zip
FastQC	all_sections	SRR12223727_SRP271933_Undaria_pinnatifida_individual_3_2016-04-19_INTRO_Fr_Roscoff_3_France_1	/scratch/mharden/undaria_variation/fastqc/SRR12223727_SRP271933_Undaria_pinnatifida_individual_3_2016-04-19_INTRO_Fr_Roscoff_3_France_1_fastqc.zip
FastQC	all_sections	SRR12223723_SRP271933_Undaria_pinnatifida_individual_24_2015-01-23_CUL_Kr_Wando2015_3_South_Korea_2	/scratch/mharden/undaria_variation/fastqc/SRR12223723_SRP271933_Undaria_pinnatifida_individual_24_2015-01-23_CUL_Kr_Wando2015_3_South_Korea_2_fastqc.zip
FastQC	all_sections	SRR12223725_SRP271933_Undaria_pinnatifida_individual_22_2015-01-23_CUL_Kr_Wando2015_1_South_Korea_1	/scratch/mharden/undaria_variation/fastqc/SRR12223725_SRP271933_Undaria_pinnatifida_individual_22_2015-01-23_CUL_Kr_Wando2015_1_South_Korea_1_fastqc.zip
FastQC	all_sections	SRR12223717_SRP271933_Undaria_pinnatifida_individual_30_2017-04-04_CUL_Kr_Wando2017_5_South_Korea_2	/scratch/mharden/undaria_variation/fastqc/SRR12223717_SRP271933_Undaria_pinnatifida_individual_30_2017-04-04_CUL_Kr_Wando2017_5_South_Korea_2_fastqc.zip
FastQC	all_sections	SRR12223729_SRP271933_Undaria_pinnatifida_individual_19_2017-01-09_INTRO_NZ_Well2017_5_New_Zealand_2	/scratch/mharden/undaria_variation/fastqc/SRR12223729_SRP271933_Undaria_pinnatifida_individual_19_2017-01-09_INTRO_NZ_Well2017_5_New_Zealand_2_fastqc.zip
FastQC	all_sections	SRR12223705_SRP271933_Undaria_pinnatifida_individual_5_2016-04-19_INTRO_Fr_Roscoff_5_France_1	/scratch/mharden/undaria_variation/fastqc/SRR12223705_SRP271933_Undaria_pinnatifida_individual_5_2016-04-19_INTRO_Fr_Roscoff_5_France_1_fastqc.zip
FastQC	all_sections	SRR12750384_SRP271933_Undaria_pinnatifida__2015-01-23_Undaria_pinnatifida_gDNA_GCCAAT_L007_South_Korea_1	/scratch/mharden/undaria_variation/fastqc/SRR12750384_SRP271933_Undaria_pinnatifida__2015-01-23_Undaria_pinnatifida_gDNA_GCCAAT_L007_South_Korea_1_fastqc.zip
FastQC	all_sections	SRR12223709_SRP271933_Undaria_pinnatifida_individual_37_2018-01-04_NAT_Kr_Goseong_1_South_Korea_2	/scratch/mharden/undaria_variation/fastqc/SRR12223709_SRP271933_Undaria_pinnatifida_individual_37_2018-01-04_NAT_Kr_Goseong_1_South_Korea_2_fastqc.zip
FastQC	all_sections	SRR12223731_SRP271933_Undaria_pinnatifida_individual_17_2017-01-09_INTRO_NZ_Well2017_3_New_Zealand_1	/scratch/mharden/undaria_variation/fastqc/SRR12223731_SRP271933_Undaria_pinnatifida_individual_17_2017-01-09_INTRO_NZ_Well2017_3_New_Zealand_1_fastqc.zip
FastQC	all_sections	SRR12223718_SRP271933_Undaria_pinnatifida_individual_29_2017-04-04_CUL_Kr_Wando2017_4_South_Korea_2	/scratch/mharden/undaria_variation/fastqc/SRR12223718_SRP271933_Undaria_pinnatifida_individual_29_2017-04-04_CUL_Kr_Wando2017_4_South_Korea_2_fastqc.zip
FastQC	all_sections	SRR12223713_SRP271933_Undaria_pinnatifida_individual_33_2017-12-19_NAT_Kr_Tongyeong_2_South_Korea_2	/scratch/mharden/undaria_variation/fastqc/SRR12223713_SRP271933_Undaria_pinnatifida_individual_33_2017-12-19_NAT_Kr_Tongyeong_2_South_Korea_2_fastqc.zip
FastQC	all_sections	SRR12223726_SRP271933_Undaria_pinnatifida_individual_21_2017-01-09_INTRO_NZ_Well2017_7_New_Zealand_2	/scratch/mharden/undaria_variation/fastqc/SRR12223726_SRP271933_Undaria_pinnatifida_individual_21_2017-01-09_INTRO_NZ_Well2017_7_New_Zealand_2_fastqc.zip
FastQC	all_sections	SRR12223701_SRP271933_Undaria_pinnatifida_individual_8_2016-04-05_INTRO_Fr_Thau_3_France_1	/scratch/mharden/undaria_variation/fastqc/SRR12223701_SRP271933_Undaria_pinnatifida_individual_8_2016-04-05_INTRO_Fr_Thau_3_France_1_fastqc.zip
FastQC	all_sections	SRR12223730_SRP271933_Undaria_pinnatifida_individual_18_2017-01-09_INTRO_NZ_Well2017_4_New_Zealand_1	/scratch/mharden/undaria_variation/fastqc/SRR12223730_SRP271933_Undaria_pinnatifida_individual_18_2017-01-09_INTRO_NZ_Well2017_4_New_Zealand_1_fastqc.zip
FastQC	all_sections	SRR12223699_SRP271933_Undaria_pinnatifida_individual_10_2016-04-05_INTRO_Fr_Thau_5_France_2	/scratch/mharden/undaria_variation/fastqc/SRR12223699_SRP271933_Undaria_pinnatifida_individual_10_2016-04-05_INTRO_Fr_Thau_5_France_2_fastqc.zip
FastQC	all_sections	SRR12223707_SRP271933_Undaria_pinnatifida_individual_39_2018-01-04_NAT_Kr_Goseong_3_South_Korea_2	/scratch/mharden/undaria_variation/fastqc/SRR12223707_SRP271933_Undaria_pinnatifida_individual_39_2018-01-04_NAT_Kr_Goseong_3_South_Korea_2_fastqc.zip
FastQC	all_sections	SRR12223700_SRP271933_Undaria_pinnatifida_individual_9_2016-04-05_INTRO_Fr_Thau_4_France_2	/scratch/mharden/undaria_variation/fastqc/SRR12223700_SRP271933_Undaria_pinnatifida_individual_9_2016-04-05_INTRO_Fr_Thau_4_France_2_fastqc.zip
FastQC	all_sections	SRR12223710_SRP271933_Undaria_pinnatifida_individual_36_2017-12-19_NAT_Kr_Tongyeong_5_South_Korea_1	/scratch/mharden/undaria_variation/fastqc/SRR12223710_SRP271933_Undaria_pinnatifida_individual_36_2017-12-19_NAT_Kr_Tongyeong_5_South_Korea_1_fastqc.zip
FastQC	all_sections	SRR12223733_SRP271933_Undaria_pinnatifida_individual_15_2017-01-09_INTRO_NZ_Well2017_1_New_Zealand_2	/scratch/mharden/undaria_variation/fastqc/SRR12223733_SRP271933_Undaria_pinnatifida_individual_15_2017-01-09_INTRO_NZ_Well2017_1_New_Zealand_2_fastqc.zip
FastQC	all_sections	SRR12223716_SRP271933_Undaria_pinnatifida_individual_4_2016-04-19_INTRO_Fr_Roscoff_4_France_1	/scratch/mharden/undaria_variation/fastqc/SRR12223716_SRP271933_Undaria_pinnatifida_individual_4_2016-04-19_INTRO_Fr_Roscoff_4_France_1_fastqc.zip
FastQC	all_sections	SRR12223720_SRP271933_Undaria_pinnatifida_individual_27_2017-04-04_CUL_Kr_Wando2017_2_South_Korea_1	/scratch/mharden/undaria_variation/fastqc/SRR12223720_SRP271933_Undaria_pinnatifida_individual_27_2017-04-04_CUL_Kr_Wando2017_2_South_Korea_1_fastqc.zip
FastQC	all_sections	SRR12223703_SRP271933_Undaria_pinnatifida_individual_6_2016-04-05_INTRO_Fr_Thau_1_France_2	/scratch/mharden/undaria_variation/fastqc/SRR12223703_SRP271933_Undaria_pinnatifida_individual_6_2016-04-05_INTRO_Fr_Thau_1_France_2_fastqc.zip
